timestamp,kwh,FID,the_geom,code,temp,wind_speed,wind_direction,wind_peak_speed,humidity_relative,pressure,pressure_station_level,cloudiness,date,time,datum,Opkomst,Op ware middag,Ondergang,kwh_per_hour
2023-11-01 14:00:00,1874.8019,synop_data.6414.2023-11-01 14:00:00+00,POINT (50.90398 3.121692),6414,13.4,9.252,196.5,13.8,80.5,995.5,992.4,7.0,2023-11-01,14:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.19689999999991414
2023-11-01 15:00:00,1874.9567,synop_data.6434.2023-11-01 15:00:00+00,POINT (50.980293 3.816003),6434,13.4,6.861,203.3,13.3,81.0,995.9,994.0,7.0,2023-11-01,15:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.15480000000002292
2023-11-01 16:00:00,1875.1383,synop_data.6414.2023-11-01 16:00:00+00,POINT (50.90398 3.121692),6414,11.9,9.689,215.4,15.5,79.9,995.7,992.6,7.0,2023-11-01,16:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.18160000000011678
2023-11-01 17:00:00,1875.1975,synop_data.6434.2023-11-01 17:00:00+00,POINT (50.980293 3.816003),6434,11.8,6.471,229.1,12.9,81.5,996.2,994.2,7.0,2023-11-01,17:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.05919999999991887
2023-11-01 18:00:00,1875.1975,synop_data.6414.2023-11-01 18:00:00+00,POINT (50.90398 3.121692),6414,10.1,5.294,200.6,15.5,85.7,995.6,992.4,7.0,2023-11-01,18:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-01 19:00:00,1875.1975,synop_data.6434.2023-11-01 19:00:00+00,POINT (50.980293 3.816003),6434,10.1,5.435,200.6,9.2,84.7,996.1,994.2,7.0,2023-11-01,19:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-01 20:00:00,1875.1975,synop_data.6414.2023-11-01 20:00:00+00,POINT (50.90398 3.121692),6414,9.5,2.819,171.3,6.8,87.3,994.3,991.1,7.0,2023-11-01,20:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-01 21:00:00,1875.1975,synop_data.6434.2023-11-01 21:00:00+00,POINT (50.980293 3.816003),6434,10.0,4.778,175.7,9.2,89.0,994.3,992.4,7.0,2023-11-01,21:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-01 22:00:00,1875.1975,synop_data.6414.2023-11-01 22:00:00+00,POINT (50.90398 3.121692),6414,10.2,4.272,172.3,8.7,92.0,990.8,987.6,7.0,2023-11-01,22:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-01 23:00:00,1875.1975,synop_data.6434.2023-11-01 23:00:00+00,POINT (50.980293 3.816003),6434,10.7,5.196,164.1,8.6,88.8,990.4,988.5,7.0,2023-11-01,23:00:00,2023-11-01,07:34:00,12:26:00,17:18:00,0.0
2023-11-02 00:00:00,1875.1975,synop_data.6418.2023-11-02 00:00:00+00,POINT (51.347375 3.201846),6418,11.2,8.521,162.0,13.5,85.7,986.7,985.1,7.0,2023-11-02,00:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 01:00:00,1875.1975,synop_data.6434.2023-11-02 01:00:00+00,POINT (50.980293 3.816003),6434,10.9,5.35,160.1,11.6,90.0,986.4,984.5,7.0,2023-11-02,01:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 02:00:00,1875.1975,synop_data.6414.2023-11-02 02:00:00+00,POINT (50.90398 3.121692),6414,11.1,8.603,156.9,15.8,85.1,980.5,977.4,7.0,2023-11-02,02:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 03:00:00,1875.1975,synop_data.6434.2023-11-02 03:00:00+00,POINT (50.980293 3.816003),6434,11.6,8.74,164.6,16.2,77.1,979.9,978.0,7.0,2023-11-02,03:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 04:00:00,1875.1975,synop_data.6414.2023-11-02 04:00:00+00,POINT (50.90398 3.121692),6414,11.0,8.786,161.1,18.0,89.7,975.3,972.3,7.0,2023-11-02,04:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 05:00:00,1875.1975,synop_data.6434.2023-11-02 05:00:00+00,POINT (50.980293 3.816003),6434,11.4,6.655,172.8,16.2,88.7,975.8,973.9,7.0,2023-11-02,05:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 06:00:00,1875.1975,synop_data.6418.2023-11-02 06:00:00+00,POINT (51.347375 3.201846),6418,11.6,12.478,146.7,22.2,86.2,970.0,968.4,7.0,2023-11-02,06:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 07:00:00,1875.1975,synop_data.6407.2023-11-02 07:00:00+00,POINT (51.200341 2.887306),6407,11.4,12.0,170.0,18.0,,968.2,967.6,8.0,2023-11-02,07:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 08:00:00,1875.1975,synop_data.6418.2023-11-02 08:00:00+00,POINT (51.347375 3.201846),6418,12.4,15.886,178.4,23.5,72.0,967.9,966.3,8.0,2023-11-02,08:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 09:00:00,1875.199,synop_data.6407.2023-11-02 09:00:00+00,POINT (51.200341 2.887306),6407,11.4,13.0,190.0,20.0,,967.1,966.5,8.0,2023-11-02,09:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0015000000000782165
2023-11-02 10:00:00,1875.3923,synop_data.6418.2023-11-02 10:00:00+00,POINT (51.347375 3.201846),6418,12.1,16.95,181.8,27.2,72.8,965.9,964.3,8.0,2023-11-02,10:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.19329999999990832
2023-11-02 11:00:00,1875.5059,synop_data.6407.2023-11-02 11:00:00+00,POINT (51.200341 2.887306),6407,9.6,13.0,190.0,26.0,,966.4,965.8,8.0,2023-11-02,11:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.11360000000013315
2023-11-02 12:00:00,1875.6517,synop_data.6418.2023-11-02 12:00:00+00,POINT (51.347375 3.201846),6418,10.5,18.507,183.9,31.1,79.4,965.1,963.5,8.0,2023-11-02,12:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.145799999999781
2023-11-02 13:00:00,1875.7095,synop_data.6434.2023-11-02 13:00:00+00,POINT (50.980293 3.816003),6434,11.4,13.728,218.4,27.2,74.8,971.7,969.8,7.0,2023-11-02,13:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.05780000000004293
2023-11-02 14:00:00,1875.7342,synop_data.6414.2023-11-02 14:00:00+00,POINT (50.90398 3.121692),6414,9.7,13.661,208.2,25.8,83.4,970.8,967.7,7.0,2023-11-02,14:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.024700000000166256
2023-11-02 15:00:00,1875.8083,synop_data.6434.2023-11-02 15:00:00+00,POINT (50.980293 3.816003),6434,11.1,13.863,217.4,27.2,72.6,973.0,971.1,7.0,2023-11-02,15:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.07409999999981665
2023-11-02 16:00:00,1875.8139,synop_data.6418.2023-11-02 16:00:00+00,POINT (51.347375 3.201846),6418,9.2,16.081,196.5,23.6,90.0,969.5,967.9,7.0,2023-11-02,16:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.005600000000185901
2023-11-02 17:00:00,1875.8275,synop_data.6407.2023-11-02 17:00:00+00,POINT (51.200341 2.887306),6407,8.6,11.0,200.0,23.0,,971.1,970.5,8.0,2023-11-02,17:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.013599999999996726
2023-11-02 18:00:00,1875.8275,synop_data.6418.2023-11-02 18:00:00+00,POINT (51.347375 3.201846),6418,9.8,16.029,190.3,30.8,91.1,970.9,969.3,7.0,2023-11-02,18:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 19:00:00,1875.8275,synop_data.6434.2023-11-02 19:00:00+00,POINT (50.980293 3.816003),6434,9.2,10.432,226.6,19.6,81.3,976.5,974.6,7.0,2023-11-02,19:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 20:00:00,1875.8275,synop_data.6418.2023-11-02 20:00:00+00,POINT (51.347375 3.201846),6418,9.0,11.868,205.8,19.6,93.3,973.7,972.1,7.0,2023-11-02,20:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 21:00:00,1875.8275,synop_data.6434.2023-11-02 21:00:00+00,POINT (50.980293 3.816003),6434,8.2,9.924,226.3,19.6,88.5,978.1,976.2,7.0,2023-11-02,21:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 22:00:00,1875.8275,synop_data.6414.2023-11-02 22:00:00+00,POINT (50.90398 3.121692),6414,7.9,7.987,212.4,13.4,95.6,978.1,975.0,7.0,2023-11-02,22:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-02 23:00:00,1875.8275,synop_data.6407.2023-11-02 23:00:00+00,POINT (51.200341 2.887306),6407,9.7,11.0,260.0,18.0,,976.8,976.2,8.0,2023-11-02,23:00:00,2023-11-02,07:35:00,12:26:00,17:16:00,0.0
2023-11-03 00:00:00,1875.8275,synop_data.6418.2023-11-03 00:00:00+00,POINT (51.347375 3.201846),6418,10.7,11.204,240.1,20.8,92.9,977.0,975.4,7.0,2023-11-03,00:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 01:00:00,1875.8275,synop_data.6407.2023-11-03 01:00:00+00,POINT (51.200341 2.887306),6407,9.5,14.0,260.0,22.0,,978.5,977.9,8.0,2023-11-03,01:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 02:00:00,1875.8275,synop_data.6418.2023-11-03 02:00:00+00,POINT (51.347375 3.201846),6418,9.8,13.867,247.5,20.2,86.1,979.0,977.4,7.0,2023-11-03,02:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 03:00:00,1875.8275,synop_data.6434.2023-11-03 03:00:00+00,POINT (50.980293 3.816003),6434,8.4,8.0,224.9,15.4,89.5,981.4,979.5,7.0,2023-11-03,03:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 04:00:00,1875.8275,synop_data.6414.2023-11-03 04:00:00+00,POINT (50.90398 3.121692),6414,8.8,6.374,217.5,11.2,89.6,981.4,978.3,7.0,2023-11-03,04:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 05:00:00,1875.8275,synop_data.6434.2023-11-03 05:00:00+00,POINT (50.980293 3.816003),6434,8.6,7.053,222.7,11.1,88.0,982.3,980.4,7.0,2023-11-03,05:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 06:00:00,1875.8275,synop_data.6414.2023-11-03 06:00:00+00,POINT (50.90398 3.121692),6414,8.5,5.993,209.9,14.0,91.6,982.6,979.5,7.0,2023-11-03,06:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 07:00:00,1875.8275,synop_data.6407.2023-11-03 07:00:00+00,POINT (51.200341 2.887306),6407,8.2,7.0,210.0,15.0,,982.8,982.2,7.0,2023-11-03,07:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 08:00:00,1875.8275,synop_data.6418.2023-11-03 08:00:00+00,POINT (51.347375 3.201846),6418,9.6,8.486,199.1,11.7,84.4,983.1,981.5,7.0,2023-11-03,08:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 09:00:00,1875.8535,synop_data.6434.2023-11-03 09:00:00+00,POINT (50.980293 3.816003),6434,8.8,6.267,234.6,12.3,84.6,985.3,983.4,7.0,2023-11-03,09:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.02599999999983993
2023-11-03 10:00:00,1876.0257,synop_data.6418.2023-11-03 10:00:00+00,POINT (51.347375 3.201846),6418,10.6,9.726,200.7,13.5,86.2,983.8,982.2,7.0,2023-11-03,10:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.17219999999997526
2023-11-03 11:00:00,1876.4813,synop_data.6407.2023-11-03 11:00:00+00,POINT (51.200341 2.887306),6407,10.3,10.0,220.0,14.0,,984.8,984.3,6.0,2023-11-03,11:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.455600000000004
2023-11-03 12:00:00,1877.349,synop_data.6414.2023-11-03 12:00:00+00,POINT (50.90398 3.121692),6414,10.7,6.088,221.9,12.9,76.5,986.3,983.2,7.0,2023-11-03,12:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.8677000000000135
2023-11-03 13:00:00,1878.0826,synop_data.6407.2023-11-03 13:00:00+00,POINT (51.200341 2.887306),6407,10.6,9.0,210.0,13.0,,985.8,985.2,7.0,2023-11-03,13:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.733600000000024
2023-11-03 14:00:00,1878.4703,synop_data.6414.2023-11-03 14:00:00+00,POINT (50.90398 3.121692),6414,11.6,7.661,220.5,12.2,70.7,986.9,983.8,7.0,2023-11-03,14:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.38769999999999527
2023-11-03 15:00:00,1878.8599,synop_data.6407.2023-11-03 15:00:00+00,POINT (51.200341 2.887306),6407,10.4,9.0,210.0,15.0,,986.1,985.5,4.0,2023-11-03,15:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.3895999999999731
2023-11-03 16:00:00,1879.104,synop_data.6418.2023-11-03 16:00:00+00,POINT (51.347375 3.201846),6418,11.3,9.856,199.2,15.1,71.4,985.8,984.2,7.0,2023-11-03,16:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.24410000000011678
2023-11-03 17:00:00,1879.2325,synop_data.6407.2023-11-03 17:00:00+00,POINT (51.200341 2.887306),6407,8.8,7.0,190.0,11.0,,986.8,986.2,4.0,2023-11-03,17:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.12850000000003092
2023-11-03 18:00:00,1879.234,synop_data.6414.2023-11-03 18:00:00+00,POINT (50.90398 3.121692),6414,8.5,6.241,198.3,12.6,80.0,988.0,984.9,7.0,2023-11-03,18:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0014999999998508429
2023-11-03 19:00:00,1879.234,synop_data.6434.2023-11-03 19:00:00+00,POINT (50.980293 3.816003),6434,8.4,6.959,206.1,11.9,82.8,988.0,986.0,7.0,2023-11-03,19:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 20:00:00,1879.234,synop_data.6414.2023-11-03 20:00:00+00,POINT (50.90398 3.121692),6414,8.0,7.095,196.6,11.3,85.9,987.1,983.9,7.0,2023-11-03,20:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 21:00:00,1879.234,synop_data.6407.2023-11-03 21:00:00+00,POINT (51.200341 2.887306),6407,7.3,7.0,190.0,12.0,,985.6,985.0,5.0,2023-11-03,21:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 22:00:00,1879.234,synop_data.6414.2023-11-03 22:00:00+00,POINT (50.90398 3.121692),6414,8.1,7.735,201.1,12.0,88.6,986.4,983.3,7.0,2023-11-03,22:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-03 23:00:00,1879.234,synop_data.6407.2023-11-03 23:00:00+00,POINT (51.200341 2.887306),6407,7.8,7.0,210.0,11.0,,985.2,984.6,5.0,2023-11-03,23:00:00,2023-11-03,07:37:00,12:26:00,17:14:00,0.0
2023-11-04 00:00:00,1879.234,synop_data.6418.2023-11-04 00:00:00+00,POINT (51.347375 3.201846),6418,9.1,8.834,195.9,16.3,87.2,984.9,983.2,7.0,2023-11-04,00:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 01:00:00,1879.234,synop_data.6434.2023-11-04 01:00:00+00,POINT (50.980293 3.816003),6434,9.2,6.544,217.4,10.2,89.2,986.4,984.4,7.0,2023-11-04,01:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 02:00:00,1879.234,synop_data.6414.2023-11-04 02:00:00+00,POINT (50.90398 3.121692),6414,8.5,4.366,195.7,8.0,95.8,985.8,982.7,7.0,2023-11-04,02:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 03:00:00,1879.234,synop_data.6434.2023-11-04 03:00:00+00,POINT (50.980293 3.816003),6434,9.2,5.831,216.8,10.5,90.7,985.9,984.0,7.0,2023-11-04,03:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 04:00:00,1879.234,synop_data.6418.2023-11-04 04:00:00+00,POINT (51.347375 3.201846),6418,9.3,7.681,186.6,10.8,91.8,983.2,981.6,7.0,2023-11-04,04:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 05:00:00,1879.234,synop_data.6434.2023-11-04 05:00:00+00,POINT (50.980293 3.816003),6434,8.1,4.669,186.2,8.3,91.7,984.0,982.1,7.0,2023-11-04,05:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 06:00:00,1879.234,synop_data.6418.2023-11-04 06:00:00+00,POINT (51.347375 3.201846),6418,9.0,8.355,174.8,11.6,91.3,981.6,980.0,7.0,2023-11-04,06:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 07:00:00,1879.234,synop_data.6407.2023-11-04 07:00:00+00,POINT (51.200341 2.887306),6407,6.7,7.0,160.0,10.0,,980.4,979.8,7.0,2023-11-04,07:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 08:00:00,1879.234,synop_data.6414.2023-11-04 08:00:00+00,POINT (50.90398 3.121692),6414,8.6,5.701,160.9,10.0,88.4,979.5,976.4,7.0,2023-11-04,08:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 09:00:00,1879.2464,synop_data.6434.2023-11-04 09:00:00+00,POINT (50.980293 3.816003),6434,9.0,5.814,176.4,10.5,87.4,980.2,978.2,7.0,2023-11-04,09:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.012400000000070577
2023-11-04 10:00:00,1879.2497,synop_data.6418.2023-11-04 10:00:00+00,POINT (51.347375 3.201846),6418,8.9,9.014,142.1,16.9,88.2,975.6,974.0,7.0,2023-11-04,10:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.003300000000081127
2023-11-04 11:00:00,1879.3012,synop_data.6407.2023-11-04 11:00:00+00,POINT (51.200341 2.887306),6407,8.0,11.0,140.0,14.0,,972.3,971.7,8.0,2023-11-04,11:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.05150000000003274
2023-11-04 12:00:00,1879.4178,synop_data.6418.2023-11-04 12:00:00+00,POINT (51.347375 3.201846),6418,9.1,10.914,149.2,17.1,91.9,970.9,969.3,7.0,2023-11-04,12:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.11659999999983484
2023-11-04 13:00:00,1879.4859,synop_data.6434.2023-11-04 13:00:00+00,POINT (50.980293 3.816003),6434,10.2,7.18,182.6,13.5,89.4,971.9,970.0,7.0,2023-11-04,13:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.06809999999995853
2023-11-04 14:00:00,1879.574,synop_data.6418.2023-11-04 14:00:00+00,POINT (51.347375 3.201846),6418,10.9,8.34,176.0,13.2,91.3,969.6,968.0,7.0,2023-11-04,14:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.08810000000016771
2023-11-04 15:00:00,1879.6842,synop_data.6434.2023-11-04 15:00:00+00,POINT (50.980293 3.816003),6434,12.2,6.691,187.1,13.7,84.0,971.0,969.1,7.0,2023-11-04,15:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.11019999999984975
2023-11-04 16:00:00,1879.6933,synop_data.6414.2023-11-04 16:00:00+00,POINT (50.90398 3.121692),6414,10.5,2.88,214.5,12.7,92.2,970.5,967.5,7.0,2023-11-04,16:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.00909999999998945
2023-11-04 17:00:00,1879.6958,synop_data.6434.2023-11-04 17:00:00+00,POINT (50.980293 3.816003),6434,11.4,8.429,209.8,14.3,89.4,971.2,969.2,7.0,2023-11-04,17:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0025000000000545697
2023-11-04 18:00:00,1879.6959,synop_data.6418.2023-11-04 18:00:00+00,POINT (51.347375 3.201846),6418,10.1,4.952,199.4,15.2,90.1,970.4,968.8,7.0,2023-11-04,18:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,9.999999997489795e-05
2023-11-04 19:00:00,1879.6959,synop_data.6407.2023-11-04 19:00:00+00,POINT (51.200341 2.887306),6407,8.7,4.0,180.0,8.0,,970.1,969.5,6.0,2023-11-04,19:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 20:00:00,1879.6959,synop_data.6414.2023-11-04 20:00:00+00,POINT (50.90398 3.121692),6414,9.8,4.418,181.7,9.1,89.6,970.8,967.7,7.0,2023-11-04,20:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 21:00:00,1879.6959,synop_data.6434.2023-11-04 21:00:00+00,POINT (50.980293 3.816003),6434,10.2,6.909,192.6,10.8,83.9,971.6,969.7,7.0,2023-11-04,21:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 22:00:00,1879.6959,synop_data.6418.2023-11-04 22:00:00+00,POINT (51.347375 3.201846),6418,10.6,8.371,176.0,12.2,85.0,969.4,967.9,7.0,2023-11-04,22:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-04 23:00:00,1879.6959,synop_data.6434.2023-11-04 23:00:00+00,POINT (50.980293 3.816003),6434,10.5,6.813,192.6,10.8,83.8,970.9,969.0,7.0,2023-11-04,23:00:00,2023-11-04,07:39:00,12:26:00,17:13:00,0.0
2023-11-05 00:00:00,1879.6959,synop_data.6418.2023-11-05 00:00:00+00,POINT (51.347375 3.201846),6418,10.3,6.804,165.0,12.2,85.7,968.9,967.3,7.0,2023-11-05,00:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 01:00:00,1879.6959,synop_data.6407.2023-11-05 01:00:00+00,POINT (51.200341 2.887306),6407,8.9,5.0,170.0,9.0,,968.3,967.7,7.0,2023-11-05,01:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 02:00:00,1879.6959,synop_data.6414.2023-11-05 02:00:00+00,POINT (50.90398 3.121692),6414,9.7,4.154,180.8,6.8,94.8,969.0,965.9,7.0,2023-11-05,02:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 03:00:00,1879.6959,synop_data.6434.2023-11-05 03:00:00+00,POINT (50.980293 3.816003),6434,10.3,3.875,190.8,9.0,91.1,969.4,967.4,7.0,2023-11-05,03:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 04:00:00,1879.6959,synop_data.6418.2023-11-05 04:00:00+00,POINT (51.347375 3.201846),6418,10.6,7.69,181.8,9.9,88.5,968.5,966.9,7.0,2023-11-05,04:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 05:00:00,1879.6959,synop_data.6434.2023-11-05 05:00:00+00,POINT (50.980293 3.816003),6434,10.7,4.001,219.2,8.1,90.5,970.1,968.1,7.0,2023-11-05,05:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 06:00:00,1879.6959,synop_data.6414.2023-11-05 06:00:00+00,POINT (50.90398 3.121692),6414,9.4,5.008,217.5,8.4,93.1,970.8,967.7,7.0,2023-11-05,06:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 07:00:00,1879.6959,synop_data.6434.2023-11-05 07:00:00+00,POINT (50.980293 3.816003),6434,10.3,4.438,228.6,9.6,92.2,972.0,970.1,7.0,2023-11-05,07:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 08:00:00,1879.6959,synop_data.6414.2023-11-05 08:00:00+00,POINT (50.90398 3.121692),6414,10.0,5.149,250.3,9.3,94.4,974.1,971.1,7.0,2023-11-05,08:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 09:00:00,1879.699,synop_data.6407.2023-11-05 09:00:00+00,POINT (51.200341 2.887306),6407,10.5,11.0,290.0,15.0,,975.7,975.2,7.0,2023-11-05,09:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.003100000000131331
2023-11-05 10:00:00,1879.7422,synop_data.6414.2023-11-05 10:00:00+00,POINT (50.90398 3.121692),6414,10.7,6.773,266.3,10.7,86.9,978.6,975.5,7.0,2023-11-05,10:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.043199999999842476
2023-11-05 11:00:00,1879.8098,synop_data.6407.2023-11-05 11:00:00+00,POINT (51.200341 2.887306),6407,10.7,12.0,280.0,16.0,,979.8,979.3,7.0,2023-11-05,11:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.06760000000008404
2023-11-05 12:00:00,1879.866,synop_data.6414.2023-11-05 12:00:00+00,POINT (50.90398 3.121692),6414,11.1,6.939,265.1,12.4,83.9,982.4,979.3,7.0,2023-11-05,12:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.056199999999989814
2023-11-05 13:00:00,1879.9987,synop_data.6434.2023-11-05 13:00:00+00,POINT (50.980293 3.816003),6434,11.7,6.423,264.1,12.0,82.5,983.6,981.7,7.0,2023-11-05,13:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.1327000000001135
2023-11-05 14:00:00,1880.4712,synop_data.6418.2023-11-05 14:00:00+00,POINT (51.347375 3.201846),6418,12.8,8.291,259.4,18.4,71.0,984.4,982.8,7.0,2023-11-05,14:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.4724999999998545
2023-11-05 15:00:00,1880.7743,synop_data.6407.2023-11-05 15:00:00+00,POINT (51.200341 2.887306),6407,12.1,11.0,260.0,20.0,,986.8,986.2,5.0,2023-11-05,15:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.30310000000008586
2023-11-05 16:00:00,1880.9418,synop_data.6414.2023-11-05 16:00:00+00,POINT (50.90398 3.121692),6414,11.9,4.563,257.4,8.9,75.1,988.9,985.8,7.0,2023-11-05,16:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.1675000000000182
2023-11-05 17:00:00,1881.0455,synop_data.6407.2023-11-05 17:00:00+00,POINT (51.200341 2.887306),6407,11.4,9.0,250.0,14.0,,989.0,988.4,5.0,2023-11-05,17:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.10369999999988977
2023-11-05 18:00:00,1881.0455,synop_data.6418.2023-11-05 18:00:00+00,POINT (51.347375 3.201846),6418,13.0,8.927,246.3,18.5,67.2,989.5,987.9,7.0,2023-11-05,18:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 19:00:00,1881.0455,synop_data.6407.2023-11-05 19:00:00+00,POINT (51.200341 2.887306),6407,8.6,5.0,210.0,10.0,,990.7,990.1,5.0,2023-11-05,19:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
2023-11-05 20:00:00,1881.0455,synop_data.6418.2023-11-05 20:00:00+00,POINT (51.347375 3.201846),6418,10.3,7.06,200.0,10.5,81.1,991.2,989.6,7.0,2023-11-05,20:00:00,2023-11-05,07:40:00,12:26:00,17:11:00,0.0
